Channel Title,Channel Username,ID,Message,Date,Media Path,Emoji,Link
CheMed,@CheMed123,85,"️Notice!
Dear esteemed customers,
Due to four-days motorbike movement restrictions, we have limited our services to matchmaking,drug information and medical consultation only.

N.B. 
We will make deliveries for whom the medications are urgent.
You can book deliveries starting from Friday, Jan 20.",2023-01-16 09:26:09+00:00,photos\@CheMed123_85.jpg,⚠,
CheMed,@CheMed123,82,"Nature's Bounty Supplement Products are here!

Che-Med Nature's Bounty Supplement Products ይዞላችሁ መጧል።

በቁጥር ውስን ስለሆኑ ቀድመው ይዘዙን።

ለማዘዝ፦
Our pharmacist: 
Our call center: 9798

Che-Med the best way to find your meds!",2023-01-13 12:48:47+00:00,photos\@CheMed123_82.jpg,,https://t.me/CheMedAssistant9798
CheMed,@CheMed123,81,"Nature's Bounty Supplement Products are here!

Che-Med Nature's Bounty Supplement Products ይዞላችሁ መጧል።

በቁጥር ውስን ስለሆኑ ቀድመው ይዘዙን።

ለማዘዝ፦
Our pharmacist: 
Our call center: 9798

Che-Med the best way to find your meds!",2023-01-13 09:44:14+00:00,photos\@CheMed123_81.jpg,,https://t.me/CheMedAssistant9798
CheMed,@CheMed123,80,"ስለ Nature Made Vitamin supplement tiktok ላይ እንንገርዎ።

ለማየት፡ 

በቁጥር ውስን ስለሆኑ ቀድመው ይዘዙን።

ለማዘዝ፦
Our pharmacist: 
Our call center: 9798

Follow our channel and stay tuned


Che-Med the best way to find your meds!",2023-01-06 16:06:21+00:00,photos\@CheMed123_80.jpg,,https://vm.tiktok.com/ZMFw4DarV/
CheMed,@CheMed123,79,"Che-Med ለመላው ክርስትያን ቤተሰቦቻችን መልካም የገና በዓል እንዲሆንልዎ ይመኛል።

መልካም በዓል!!",2023-01-06 09:31:17+00:00,photos\@CheMed123_79.jpg,🎄,
CheMed,@CheMed123,78,,2023-01-06 06:05:01+00:00,photos\@CheMed123_78.jpg,,
CheMed,@CheMed123,77,"Nature Made Vitamin supplements

Che-Med በደምበኞቻችን ፍላጎት መሰረት Nature made vitamin supplement ይዞላችሁ መጧል።

በቁጥር ውስን ስለሆኑ ቀድመው ይዘዙን።

ለማዘዝ፦
Our pharmacist: 
Our call center: 9798

Follow our channel and stay tuned


Che-Med the best way to find your meds!",2023-01-04 05:58:02+00:00,photos\@CheMed123_77.jpg,,https://t.me/CheMedAssistant9798
CheMed,@CheMed123,76,"በwww.chemeds.org መድሃኒትዎን የሚያዙበትን መንገድ የሚያሳይ tiktok ቪዲዮ።


",2023-01-03 17:49:48+00:00,photos\@CheMed123_76.jpg,👇👇👇👇👇👇👇👇👇👇👇,https://vm.tiktok.com/ZMFTkBoWk/
CheMed,@CheMed123,75,በChe-Med የጥሪ ማዕከል 9798 ላይ ደውለው  በመመዝገብ በየወሩ የሚያስፈልግዎትን ኢንሱሊን ቤትዎ በር ድረስ ያስመጡ።,2023-01-03 05:48:34+00:00,photos\@CheMed123_75.jpg,✨,
CheMed,@CheMed123,74,,2023-01-02 07:02:55+00:00,photos\@CheMed123_74.jpg,,
CheMed,@CheMed123,73,,2023-01-02 06:58:48+00:00,,,
CheMed,@CheMed123,71,"Che-Med at Smart city symposium, National science museum.
 
Like share and subscribe our tiktok vlog.

",2022-12-30 15:45:35+00:00,photos\@CheMed123_71.jpg,👇👇👇👇👇👇👇👇👇👇👇👇👇,https://vm.tiktok.com/ZMFcHq5Xk/
CheMed,@CheMed123,70,"Buy you Power Plus supplement from Che-Med.

For more information please watch our tiktok video by pressing the link below.

",2022-12-28 17:02:08+00:00,photos\@CheMed123_70.jpg,👇👇👇👇👇👇👇👇👇👇👇👇👇,https://vm.tiktok.com/ZMFv4PRtp/
CheMed,@CheMed123,67,"Order your Power plus Vitamin and mineral supplement from Che-Med.

Call center: 9798
Website: www.chemeds.org",2022-12-28 06:31:50+00:00,photos\@CheMed123_67.jpg,,
CheMed,@CheMed123,64,"Che-Med

Che-Med የመድሀኒትና የህክምና እቃዎች  አፋላጊ እና አቅራቢ ድርጅት ነው፡፡ ከ100 በላይ አጋር ፋርማሲዎች ጋር በመተባበር መድሀኒቶችን ከአጋር ፋርማሲዎች ማሰባሰብ (Pharmaceutical product aggregation), መድሀኒት ፈልጎ ማግኘት(Matchmaking), እና ደንበኞች የፈለጉት ቦታ መድሀኒት/የህክምና እቃዎችን ማድረስ (Delivery) አገልግሎቶችን በቴክኖሎጂ በመታገዝ ይሰጣል፡፡  

ደንበኞች በዌብሳይታችን www.chemeds.org  ወይንም በጥሪ ማዕከላችን 9798 በመደወል ስለመድሃኒት መረጃ ማግኘት ይችላሉ፤ መድሃኒት ማዘዝ ይችላሉ አንዲሁም ስለጤናቸው አጠቃላይ የማማከር አገልግሎት ያገኛሉ፡፡

ወደ ቴሌግራም ግሩፓችን ለመቀላቀል ከታች ያለውን ሊንክ ይጫኑ።",2022-12-27 17:06:32+00:00,photos\@CheMed123_64.jpg,✨,
CheMed,@CheMed123,62,"የምስራች ከChe-Med

።።።።።።Che-Med አስታዋሽ።።።።።።

Che-Med አስታዋሽ ለረጅም ጊዜ የሚወስዱትን እንደ የደም ግፊትና ስኳር ህመም መድሀኒቶች በየሳምንት፣ በየወሩ እንዲሁም በፈለጉት ጊዜ አስታውሶ በርዎ ድረስ ያመጣል።

ከታች ያለውን የTikTok ሊንክ በመጫን ስለአገልግሎታችን ይወቁ።


",2022-12-25 15:46:05+00:00,,💥,https://vm.tiktok.com/ZMF7kJA7F/
CheMed,@CheMed123,60,"ቀጠሮ ያስይዙ!
በ ጥሪ ማዕከላችን 9798 በመደወል የዕንቅርት ህመም መቆጣጠርያ መድሃኒት በየወሩ ለማስመጣት Che-Med ላይ ይመዝገቡ። እኛ ወሩን ጠብቀን መድሃኒትዎን በርዎ ድረስ እናደርሳለን።

Che-Med is the best way to find your meds!

*****
Follow our telegram channel

",2022-12-23 06:26:15+00:00,photos\@CheMed123_60.jpg,👆👆👆👆👆👆👆👆👆,https://t.me/CheMed123
CheMed,@CheMed123,59,"ቀጠሮ ያስይዙ!
በ ጥሪ ማዕከላችን 9798 በመደወል የግፊት መድሃኒትዎን በየወሩ ለማስመጣት Che-Med ላይ ይመዝገቡ። እኛ ወሩን ጠብቀን መድሃኒትዎን በርዎ ድረስ እናደርሳለን።

Che-Med is the best way to find your meds!

*****
Follow our telegram channel

",2022-12-22 06:40:25+00:00,photos\@CheMed123_59.jpg,👆👆👆👆👆👆👆👆👆,https://t.me/CheMed123
CheMed,@CheMed123,58,"www.chemeds.org መድሀኒትዎን ለማግኘት ዘመናዊው መንገድ ነው፡፡ በድረገጻችን አማካኝነት መድኃኒትዎን ከፈለጉት ቦታ ይዘዙ ያሉበት ቦታ መድሃኒትዎን እናደርስልዎታለን፡፡

በተጨማሪም በጥሪ ማዕከላችን 9798 በመደወል ስለመድሃኒት መረጃ ይጠይቁ፤ መድሃኒት ይዘዙ  ስለጤናዎ በሐኪሞች የታገዘ የማማከር አገልግሎት ያግኙ፡፡",2022-12-22 03:11:26+00:00,photos\@CheMed123_58.jpg,,
CheMed,@CheMed123,57,"Please follow our tiktok channel
",2022-12-21 15:13:27+00:00,,,https://vm.tiktok.com/ZMFnaVcq2/
CheMed,@CheMed123,56,,2022-12-20 17:25:05+00:00,photos\@CheMed123_56.jpg,,
CheMed,@CheMed123,55,"Order Scotts for your children from Che-Med. We will bring to you within 30 minutes.

For additional info:
                     Call us at_9798",2022-12-20 11:28:59+00:00,photos\@CheMed123_55.jpg,,
CheMed,@CheMed123,53,,2022-12-20 07:41:33+00:00,photos\@CheMed123_53.jpg,,
CheMed,@CheMed123,52,"The First pharmacy in Addis Ababa

In the early 20th century, Paul Merab (real name, Petre Merabishvili) was the personal physician of Emperor Menelik II and opened the very first pharmacy in Addis. He was born in 1876 in Ude, South Georgia in a Roman Catholic community.

In 1910 Paul Merab founded the first pharmacy in Addis Ababa which he called Pharmacies de la Georgie (after the country of his birth).",2022-12-16 12:21:01+00:00,photos\@CheMed123_52.jpg,,
CheMed,@CheMed123,51,"

Like and follow our tiktok channel.",2022-12-15 06:16:41+00:00,,,https://vm.tiktok.com/ZMFs2H4ym/
CheMed,@CheMed123,50,"በየወሩ ሚታዘዝልዎትን አስፕሪን መንገላታት ሳይጠበቅብዎት ከChe-Med ይዘዙ።

ለተጨማሪ መረጃ፡
በጥሪ ማዕከላችን 9798 ወይም
www.chemeds.org ያግኙን።",2022-12-13 05:55:18+00:00,photos\@CheMed123_50.jpg,,
CheMed,@CheMed123,49,"በChe-Med የመድሃኒት መረጃ ማዕከል 9798 በመደውል መድሃኒትዎን ይዘዙ። በተጨማሪም ስለጤናዎ መረጃ ይጠይቁ። 

እኛ በ30 ደቂቃ መድሃኒትዎን እናደርሳለን።

9798

Join our telegram channel to join our Che-Med community.
",2022-12-09 12:28:53+00:00,photos\@CheMed123_49.jpg,📞,https://t.me/CheMed123
CheMed,@CheMed123,48,"Che-Med ዛሬ Dec 9,2022 በተለያዩ የFM ጣቢያዎች ራሱን ያስተዋውቃል ።

በዚህም ከሚሠጣቸው አገልግሎቶች በተጨማሪ ስራ ስለጀመረው አዲሱ የመድሃኒት መረጃ የጥሪ ማዕከላችን 9798 ሲያበስር ደስታ ይሠማዋል።",2022-12-09 04:09:49+00:00,photos\@CheMed123_48.jpg,,
CheMed,@CheMed123,46,"Che-Med is the best way to find your meds.
www.chemeds.org
Call center_ 9798",2022-12-07 06:43:48+00:00,photos\@CheMed123_46.jpg,,
CheMed,@CheMed123,45,"Antibiotics are the cure for every disease!
You may have heard the misconception that antibiotics are a cure-all - but this is simply not true.

facts
Antibiotics only help bacterial infections.

Most illnesses such as the common cold and sore throat are caused by viruses that do not respond to antibiotics.",2022-12-05 05:57:22+00:00,photos\@CheMed123_45.jpg,,
CheMed,@CheMed123,44,,2022-12-04 12:35:18+00:00,photos\@CheMed123_44.jpg,,
CheMed,@CheMed123,43,"የChe-Med የመድሃኒት መረጃ ማዕከል በቅርብ ቀን!

www.chemeds.org
0912603463",2022-12-02 13:44:41+00:00,photos\@CheMed123_43.jpg,,
CheMed,@CheMed123,41,"Order your Antipains from Che-Med. It will be delivered to you with in 30 minutes.
www.chemeds.org
+251912603463",2022-12-02 06:06:12+00:00,photos\@CheMed123_41.jpg,,
CheMed,@CheMed123,40,"በChe-Med መድሃትዎን በማዘዝ ረጅም ሰልፍ በመሰለፍ የሚያባክኑትን ጊዜና ጉልበት ያስቀሩ!
ለተጨማሪ መረጃ 
www.chemeds.org 
+251912603463
ይደውሉ ይዘዙን። ባሉበት ቦታ እናደርሳለን።",2022-12-01 06:47:22+00:00,photos\@CheMed123_40.jpg,,
CheMed,@CheMed123,39,"ራሴን በጣም ስላመመኝ ቶሎ እንዲሻለኝ አራት ፓራሴታሞል በአንድ ጊዜ ዋጥኩበት!
እንደዚህ ያሉ አባባሎች በአካባቢያችን የተለመዱ ናቸው።
ጠንከር ያለ ህመም ሲኖር ከማዘዣ ውጪ የሚገዙ የህመም ማስታገሻ መድሃኒቶችን ፋርማሲስቶች ከመከርዎ መጠን በላይ መውሰድ ጎጂ ላይመስልዎ ይችላል። 
እውነታው ግን እነዚህ የህመም ማስታገሻ መድሃኒቶች ከመጠን በላይ ከተወሰዱ ለጤና ጎጂ ሊሆኑ ይችላሉ።
በፋርማሲስቶች የሚመከረው የመድሃኒት መጠን በጥንቃቄና በሳይንቲፊክ ምርምር ለሰውነታችን በቂ መሆኑ የተረጋገጠ ነወ።
ሆኖም ከማዘዣ ውጪ የሚገዙ የህመም ማስታገሻ መድሃኒቶችን ከመጠን በላይ መውሰድ ከጥቅሙ ይልቅ ለመድሃኒቶች የጎንዮሽ ጉዳት ብሎም ለከፋ ህመም ሊዳርጉን ይችላሉ።
ነገር ግን ከማዘዣ ውጪ የሚገዙ የህመም ማስታገሻ መድሃኒቶችን ወስደው የህመም ስሜትዎ ካልቀነሰ በተለያዩ ምክንያቶች ሊሆን ስለሚችል የሚወስዱትን የመድሃኒት መጠን ከመጨመርዎ በፊት የጤና ባለሙያ ማማከር ብልህነት ነው።

ለተጨማሪ መረጃ
www.chemeds.org
+251912603463",2022-11-30 06:31:44+00:00,photos\@CheMed123_39.jpg,,
CheMed,@CheMed123,38,"የኢንሱሊን ሲሪንጅ በቅናሽ ከChe-Med ይዘዙ። ካሉበት ቦታ ሆነው ይዘዙ ያሉበት ቦታ እናደርስልዎታለን።

www.chemeds.org
+251912603463",2022-11-29 07:43:06+00:00,photos\@CheMed123_38.jpg,,
CheMed,@CheMed123,34,"ለተሟላ የተመጣጠነ ምግብ ፍላጎትዎ Ensure Vanilla Supplements

ከ20 በላይ አጥንት ለማጠንከር፣ ጡንቻዎችን ለማዳበር እና የበሽታ መከላከያ አቅም ለማሳደግ የሚረዱ ንጥረነገሮች የበለጸገ

በተመጣጣኝ ዋጋ ከ CheMed 

ለተጨማሪ መረጃ 
www.chemeds.org 
+251 91 260 3463

ይደውሉ... ይዘዙን... ያሉበት ቦታ እናደርሳለን",2022-11-22 08:15:47+00:00,photos\@CheMed123_34.jpg,,
CheMed,@CheMed123,33,"ቫይታሚን ሲ ለሰውነውታችን በጣም አስፈላጊ ብዙ የጤና ጠቀሜታዎች የሚሰጥ ንጥረ ነገር ነው፡፡ 

NAT C የበሽታ መከላከል አቅምን የሚያጎለብት ብቻ ሳይሆን ጤናማ ቆዳ፣ ጠንካራ ድድ እና ጡንቻዎችን እንዲኖረን ያግዛል። 

በተመጣጣኝ ዋጋ ከ CheMed 

ለተጨማሪ መረጃ 
www.chemeds.org 
+251 91 260 3463

ይደውሉ... ይዘዙን... ያሉበት ቦታ እናደርሳለን",2022-11-15 11:51:16+00:00,photos\@CheMed123_33.jpg,,
CheMed,@CheMed123,32,,2022-11-15 08:17:41+00:00,photos\@CheMed123_32.jpg,,
CheMed,@CheMed123,31,"መድሀኒት ቤትዎ ድረስ! 

መድሀኒት በመፈለግ ጊዜዎንና ጉልበትዎን አያባክኑ:: ድረገጻችንን በመጠቀም መድኃኒት ከፈለጉት ቦታ ይዘዙ ያሉበት ቦታ እናደርስልዎታለን፡፡ 

30 ደቂቃ፡ በሃኪም የታዘዘልዎትን መድሃኒት ቤትዎ
ለማድረሰ የሚፈጅብን ጊዜ ነው፡፡ 

www.chemeds.org 
+251912603463 

The delivery fee is fixed at 100 ETB",2022-11-15 05:24:41+00:00,photos\@CheMed123_31.jpg,,
CheMed,@CheMed123,30,"የ24 ሰዓት የመድሀኒት ዴሊቨሪ አገልግሎት ከ CheMed

www.chemeds.org
0912603463",2022-11-09 08:53:25+00:00,photos\@CheMed123_30.jpg,,
CheMed,@CheMed123,29,,2022-10-29 20:26:28+00:00,photos\@CheMed123_29.jpg,,
CheMed,@CheMed123,27,"ለተሟላ የተመጣጠነ ምግብ ፍላጎትዎ Ensure Vanilla Supplements

ከ20 በላይ አጥንት ለማጠንከር፣ ጡንቻዎችን ለማዳበር እና የበሽታ መከላከያ አቅም ለማሳደግ የሚረዱ ንጥረነገሮች የበለጸገ

በተመጣጣኝ ዋጋ ከ CheMed 

ለተጨማሪ መረጃ 
www.chemeds.org 
+251 91 260 3463

ይደውሉ... ይዘዙን... ያሉበት ቦታ እናደርሳለን",2022-10-28 09:15:09+00:00,photos\@CheMed123_27.jpg,,
CheMed,@CheMed123,26,"ለጤና ባለሙያዎች የቀረበ  አብሮ የመስራት ጥሪ

ታካሚዎች በየቀኑ በጤና ባለሙያ የታዘዙላቸዉን መድሀኒት ለማግኘት ብዙ ችግሮችን ይጋፈጣሉ፡፡

ከ CheMed ጋር አብሮ በመስራት ታካሚዎችዎ መድሀኒት በቀላሉ እንዲያገኙ ያግዙ፡፡

የቀረበዉን ፎርም በመሙላት ይመዝገቡ የቢዝነስ አጋር ይሁኑ፡፡ 
",2022-10-28 06:49:36+00:00,photos\@CheMed123_26.jpg,,https://forms.gle/FDWbwkYaW4dz21yo7
CheMed,@CheMed123,25,"የደም ኦክስጅን መጠን መለኪያ መሳሪያዎች በቅናሽ ዋጋ አቅርበንልዎታል፡፡ 

ለተጨማሪ መረጃ 
www.chemeds.org 
+251912603463

ይደውሉ... ይዘዙን... ባሉበት ቦታ እናደርሳለን",2022-10-24 09:34:19+00:00,photos\@CheMed123_25.jpg,,
CheMed,@CheMed123,23,"የስኳር መጠንዎ ስንት ነው?  

የደም ውስጥ የስኳር መጠንዎን በቤትዎ ይለኩ ፣ ይከታተሉ ፣ ጤናዎን ይጠብቁ፡፡ 

ባቀረብንልዎ ቅናሽ በመጠቀም የራስዎን እና የቤተሰብዎን የስኳር መጠን በቅርበት ይከታተሉ።

www.chemeds.org
+251 91 260 3463",2022-10-20 12:24:01+00:00,photos\@CheMed123_23.jpg,,
CheMed,@CheMed123,22,"በቤት ውስጥ የደም ግፊት መጠን መለካትና ለውጦችን በመመዝገብ መከታተል የህክምና ባለሙያዎች በቀላሉ መረጃ ላይ ተመስርተው የመድሃኒትዎን መጠን ለማስተካከል ወይም  ለመለወጥ እንዲወስኑ ይረዳል።

ባቀረብንልዎ ቅናሽ በመጠቀም የራስዎን እና የቤተሰብዎን የደም ግፊት መጠን በየቀኑ ይከታተሉ።


www.chemeds.org
+251912603463",2022-10-18 07:57:36+00:00,photos\@CheMed123_22.jpg,,
CheMed,@CheMed123,21,በሀኪም የታዘዙ መድሀኒቶች፤ ያለሀኪም ትእዛዝ የሚሸጡ የህመም ማስታገሻ መድሀኒቶች፡ ሰውነት ለመገንባት/ ለማዳበር የሚረዱ መድሀኒቶች፡እንዲሁም እንደ ስኳር መጠን መለኪያ ያሉ የህክምና መሳሪያዎችን በሰከንዶች ፍጥነት በስልክዎ ርቀት እናገኝልዎታለን፡፡ የመድሀኒቱን ስሪት፤ ሀገር፤ ዋጋ አማርጠው ማዘዝ ይችላሉ፡፡,2022-10-17 14:02:40+00:00,photos\@CheMed123_21.jpg,,
CheMed,@CheMed123,20,"“ከነማ ፋርማሲዎች ድርጅት እና ክፍያ ፋይናንሺያል ቴክኖሎጂስ ኃ.የተ.የግ.ማ፡ የመድኃኒት ዘርፍ ዲጂታላይዜሽን አጋርነት ተፈራረሙ”

የክፍያ ፋይናንሺያል ቴክኖሎጂስ እና ከነማ ፋርማሲዎች ድርጅት በሚከተሉት ነጥቦች ላይ በትብብር ለመስራት የጋራ መግባቢያ ሰነድ ተፈራርመዋል፡፡ ይህ ትብብር፤

1. ከነማ ፋርማሲዎች ድርጅትን የኢንቬንቶሪና የንብረት አስተዳደር ስርዓቱን ዲጂታል ለማድረግ የሚያደርገውን ጥረት ለማገዝ፣
2. የመድሃኒት ግዢ ሂደትን በማዘመን በመረጃ ላይ እና በፍላጎት ላይ የተመሰረተ ለማድረግ;
3. የዲጂታል መድሃኒት ግብይትና ዴሊቨሪን የሚያሳልጥ መተግበሪያን ማቅረብን ያካትታል፡፡

ይህ አጋርነት ከነማ ፋርማሲዎችዎች ድርጅትድርጅት የሚገኝበትን የለውጥ ሂደት የሚደግፍ እና ደንበኞች Chemed መተግበሪያን በመጠቀም ከከነማ ፋርማሲዎች በቀላሉ እና በተመቻቸ ሁኔታ መድሀኒቶችን እንዲያገኙ የሚያስችል ነው።",2022-10-12 14:14:52+00:00,photos\@CheMed123_20.jpg,,
CheMed,@CheMed123,19,"KENEMA PHARMACIES ENTERPRISE and CHEMED BY KIFIYA FINANCIALTECHNOLOGIES PLC: A partnership for pharmaceutical sector digitalization

We are excited to announce that Chemed, a subsidiary of Kifiya Finacial Technologies, is partnering up with Kenema Pharmacies Enterprise. Our collaboration will focus on the following;

1. Enhance Kenema's digitalization of its inventory and warehouse management system;
2. Make medication purchase data-driven and need-based;
3. Provide a digital medication matchmaking and delivery platform;

This partnership will boost Kenema's current reforms and enable an alternative platform for clients to access medications from Kenema easily and conveniently.'",2022-10-12 14:14:19+00:00,photos\@CheMed123_19.jpg,,
CheMed,@CheMed123,18,"በቀን ሁለት ጊዜ፣ ሶስት ጊዜ ወይም አራት ጊዜ መድሃኒት ሲታዘዝልን አንዴት መዉሰድ ይኖርብናል? 


www.chemeds.org 
0912603463",2022-10-06 09:23:46+00:00,photos\@CheMed123_18.jpg,,
CheMed,@CheMed123,17,"መድሀኒት ቤትዎ ድረስ! 

መድሀኒት በመፈለግ ጊዜዎንና ጉልበትዎን አያባክኑ:: ድረገጻችንን በመጠቀም መድኃኒት ከፈለጉት ቦታ ይዘዙ ያሉበት ቦታ እናደርስልዎታለን፡፡ 

30 ደቂቃ፡ በሃኪም የታዘዘልዎትን መድሃኒት ቤትዎ
ለማድረሰ የሚፈጅብን ጊዜ ነው፡፡ 

www.chemeds.org 
+251912603463 

The delivery fee is fixed at 100 ETB",2022-10-03 05:16:30+00:00,photos\@CheMed123_17.jpg,,
CheMed,@CheMed123,15,"For more information contact our pharmacists at 0912603463

You can still schedule orders and get information about medications.",2022-09-30 07:33:42+00:00,photos\@CheMed123_15.jpg,,
CheMed,@CheMed123,14,"CheMed
#አፋላጊ
#አድራሽ
#አስታዋሽ

www.chemeds.org
+2519603463",2022-09-28 05:45:31+00:00,photos\@CheMed123_14.jpg,,
CheMed,@CheMed123,13,"Say goodbye to the hustle of trying to find medications! 

Chemed has brought to you the modern way to find your meds. Go to www.chemeds.org to order your medications or upload your prescriptions and get them delivered to you within less than 30 minutes.

You can also reach out to our Pharmacists at +251912603463.",2022-09-16 07:42:31+00:00,photos\@CheMed123_13.jpg,,
CheMed,@CheMed123,11," መልካም አዲስ ዓመት 

የምስራች!! በአዲሱ አመት አዲስ ነገር ለጤናዎ፡፡ ከእንግዲህ መድሃኒት ፍለጋ መንከራተትና መሰለፍ አይኖርብዎትም፡፡ www.chemeds.org በመግባት ሞባይልዎን ተጠቅመው የሚፈልጉት መድሃኒት ቤትዎ ድረስ ይዘዙ!

 መልካም አዲስ ዓመት ",2022-09-10 15:55:25+00:00,photos\@CheMed123_11.jpg,🌼🌼🌼,
CheMed,@CheMed123,10,Why spend time searching for medications? Visit www.chemeds.org to have your medication delivered to your door.,2022-09-07 09:16:40+00:00,photos\@CheMed123_10.jpg,,
CheMed,@CheMed123,9,www.chemeds.org መድሀኒትዎን ለማግኘት ዘመናዊው መንገድ ነው፡፡ በድረገጻችን አማካኝነት መድኃኒትዎን ከፈለጉት ቦታ ይዘዙ ያሉበት ቦታ መድሃኒትዎን እናደርስልዎታለን፡፡,2022-09-06 04:26:15+00:00,photos\@CheMed123_9.jpg,,
CheMed,@CheMed123,7,,2022-09-06 04:25:26+00:00,,,
CheMed,@CheMed123,6,,2022-09-05 10:02:48+00:00,,,
CheMed,@CheMed123,4,,2022-09-05 10:02:24+00:00,,,
CheMed,@CheMed123,3,,2022-09-05 10:02:05+00:00,photos\@CheMed123_3.jpg,,
CheMed,@CheMed123,2,www.chemeds.org መድሀኒትዎን ለማግኘት ዘመናዊው መንገድ ነው፡፡ በድረገጻችን አማካኝነት መድኃኒትዎን ከፈለጉት ቦታ ይዘዙ ያሉበት ቦታ መድሃኒትዎን እናደርስልዎታለን፡፡,2022-09-05 09:57:09+00:00,photos\@CheMed123_2.jpg,,
CheMed,@CheMed123,1,,2022-09-05 08:35:59+00:00,,,
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15235,,2025-02-01 06:06:33+00:00,photos\@lobelia4cosmetics_15235.jpg,,
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15234,,2025-02-01 06:06:33+00:00,photos\@lobelia4cosmetics_15234.jpg,,
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15233,"EOS LOTION 
Price 3800 birr 
Telegram @Lobeliacosmetics
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",2025-02-01 06:06:33+00:00,photos\@lobelia4cosmetics_15233.jpg,👉,
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15232,"Cheerios 
Price 2800
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-02-01 06:06:33+00:00,photos\@lobelia4cosmetics_15232.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15231,"HONEY BUNCHES 
Price 2800
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-02-01 06:06:33+00:00,photos\@lobelia4cosmetics_15231.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15230,"BATANA OIL 150ML
Price 4500 birr 
Telegram @Lobeliacosmetics
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
ALEMNESH PLAZA GROUND FLOOR 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 500 ብር
For delivery option fees are from 70 birr - 500 birr",2025-02-01 06:06:33+00:00,photos\@lobelia4cosmetics_15230.jpg,👉,
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15229,"MIELLE  OIL 
Price 2500 birr 
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-02-01 06:06:33+00:00,photos\@lobelia4cosmetics_15229.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15228,"HEAD &SHOULDERS SHAMPOO 950ML
Price 3500 birr 
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ70 - 200 ብር
For delivery option fees are from 70 birr - 200 birr",2025-02-01 06:06:33+00:00,photos\@lobelia4cosmetics_15228.jpg,👉,https://t.me/lobelia4cosmetics
Lobelia pharmacy and cosmetics,@lobelia4cosmetics,15227,"TRESEME shampoo and conditioner 
Price 7000 birr 
Telegram 
Msg Lobelia pharmacy and cosmetics 
️ call 0911562031/0911587703
Adress:- Infront of Bole Medhanialem high school 
Open Monday - Monday from 8am until midnight ከሰኞ - እስከ ሰኞ  ከጧቱ 2:00 ስዓት - እስከ ምሽቱ 6:00 ሰዓት
 የትራንስፖርት አማራጭ ከ50 - 150 ብር
For delivery option fees are from 50 birr - 150 birr",2025-02-01 06:06:33+00:00,photos\@lobelia4cosmetics_15227.jpg,👉,https://t.me/lobelia4cosmetics
